시군구명,행정동명,전체세대,1인세대,기초생활수급자,외국인,행정구역코드,행정동코드,총인구수,노령층인구,노령층비율,장애인인구,장애인비율,차상위인구,차상위비율,cluster,1인세대비율,기초생활수급자비율,외국인비율
강서구,발산1동,13438.0,3103.0,928.0,407.0,1116067,11500611,36352,6964,0.0030389101815273185,558.0,0.001413230675716746,164,0.001064257809965087,0,0.0015876483719569007,0.003209884229714258,0.0009487444870252781
강서구,우장산동,16205.0,4207.0,497.0,499.0,1116074,11500615,43228,8572,0.0037405999534825063,593.0,0.001501874176881775,43,0.0002790432062713338,0,0.0021525094105132713,0.001719086704922399,0.0011632027003086332
강서구,공항동,13958.0,5933.0,1107.0,1226.0,1116069,11500620,30716,6287,0.0027434848235586232,932.0,0.002360449802451626,1032,0.006697036950512012,0,0.0030356164327490468,0.003829032157644056,0.0028578887987542774
강서구,방화1동,17352.0,5362.0,830.0,665.0,1116070,11500630,43300,9907,0.004323159558930377,1759.0,0.004454969101408165,331,0.0021479837506002673,0,0.0027434645731333877,0.002870909386490123,0.0015501599112329482
강서구,방화2동,12124.0,6231.0,1314.0,636.0,1116071,11500640,23221,6845,0.0029869816474087443,587.0,0.001486678148110627,119,0.0007722358499136913,0,0.003188087981199951,0.004545030040780749,0.0014825589526979775
강서구,방화3동,11290.0,5221.0,1771.0,341.0,1116072,11500641,23069,7344,0.0032047323913177235,597.0,0.0015120048627292068,252,0.001635322976287817,0,0.0026713219948395032,0.006125759666836154,0.0007948940296698276
구로구,신도림동,13932.0,3666.0,147.0,658.0,1117051,11530510,35730,6923,0.0030210188378394062,1174.0,0.002973356296221254,366,0.002375111941751353,0,0.001875707035640992,0.0005084622648362026,0.0015338424384831277
구로구,구로1동,8327.0,2387.0,65.0,354.0,1117052,11530520,20989,4136,0.0018048438412976724,931.0,0.002357917130989768,140,0.0009085127646043427,0,0.0012213073360815732,0.00022483025315886505,0.0008251979076337799
구로구,구로2동,12410.0,6451.0,922.0,15249.0,1117071,11530530,24056,7846,0.0034237922579355745,1086.0,0.002750481207577753,402,0.0026087295097924697,0,0.0033006508693180685,0.003189130667884209,0.03554644885171613
구로구,구로3동,13587.0,8350.0,378.0,3650.0,1117054,11530540,23677,4869,0.002124706156498638,714.0,0.001808327423766589,131,0.0008501083725940635,0,0.0042722732535739995,0.0013074743952930922,0.008508396505263551
구로구,구로4동,10537.0,5594.0,769.0,8677.0,1117055,11530550,19987,6144,0.002681083307769076,720.0,0.0018235234525377367,1,6.489376890031019e-06,0,0.0028621672551488566,0.0026599148412179575,0.020226673007170362
구로구,구로5동,15584.0,8407.0,415.0,5639.0,1117056,11530560,29363,6795,0.0029651629355942175,663.0,0.0016791611792118326,207,0.001343301016236421,0,0.004301437274586421,0.0014354546932450615,0.013144889833748263
구로구,가리봉동,6117.0,4440.0,555.0,7833.0,1117070,11530595,9002,2852,0.0012445393219006192,982.0,0.0024870833755445245,116,0.0007527677192435983,0,0.0022717237420201864,0.00191970446927954,0.01825925200704915
구로구,고척1동,11120.0,3918.0,479.0,704.0,1117061,11530720,22659,6274,0.002737811958486846,748.0,0.00189443825346976,317,0.002057132474139833,0,0.002004642707485381,0.0016568260194322517,0.0016410715451248053
구로구,고척2동,11464.0,4093.0,854.0,1306.0,1117062,11530730,26912,7446,0.0032492425634193588,1047.0,0.002651707020565292,97,0.0006294695583330089,0,0.0020941813684884287,0.0029539236338103196,0.003044374201609369
구로구,개봉1동,14917.0,5436.0,1157.0,1949.0,1117072,11530740,34127,9282,0.00405042566124879,1608.0,0.004072535710667612,320,0.002076600604809926,0,0.002781326635500391,0.004001978506227798,0.004543250627057167
구로구,개봉2동,12482.0,3546.0,602.0,1093.0,1117064,11530750,31162,9127,0.003982787654623756,512.0,0.0012967277884712795,197,0.0012784072473361109,0,0.0018143090966674733,0.002082274036948258,0.0025478568165076877
구로구,개봉3동,8779.0,2926.0,469.0,943.0,1117065,11530760,20335,6139,0.0026789014365876233,925.0,0.00234272110221862,243,0.0015769185842775377,0,0.0014970864119709607,0.0016222367497155032,0.0021981966861543915
구로구,오류1동,12396.0,6907.0,828.0,1429.0,1117067,11530770,22790,5669,0.0024738055455310695,745.0,0.001886840239084186,339,0.0021998987657205157,0,0.003533963037417439,0.0028639915325467734,0.0033310955084990723
구로구,오류2동,15797.0,5062.0,1075.0,1707.0,1117068,11530780,38426,9728,0.00424504857063437,626.0,0.001585452335123088,356,0.0023102181728510427,0,0.0025899697256995913,0.0037183464945504605,0.003979132283420515
구로구,수궁동,9943.0,3267.0,645.0,812.0,1117069,11530790,23724,6412,0.0027980316030949406,926.0,0.002345253773680478,158,0.001025321548624901,0,0.0016715588885540427,0.0022310078967302765,0.001892826838979179
금천구,가산동,17500.0,13536.0,693.0,4979.0,1118051,11545510,23343,4044,0.0017646974115589425,1258.0,0.0031861006990173235,162,0.0010512790561850252,2,0.006925687516212893,0.002397036391370669,0.011606385260193757
금천구,독산1동,24420.0,13283.0,1307.0,3850.0,1118052,11545610,43059,8650,0.0037746371439131687,1210.0,0.003064532468848141,377,0.0024464950875416943,2,0.006796240194877058,0.004520817551979025,0.008974610012401279
금천구,독산2동,9430.0,4563.0,992.0,3337.0,1118053,11545620,18878,5255,0.002293146611706786,601.0,0.0015221355485766387,301,0.0019533024438993366,2,0.0023346566294680433,0.0034312555559014484,0.007778772366593005
금천구,독산3동,12880.0,6624.0,878.0,7431.0,1118054,11545630,24329,6755,0.0029477079661425955,518.0,0.0013119238172424274,163,0.0010577684330750562,2,0.0033891662313382245,0.0030369378811305157,0.017322162857702314
금천구,독산4동,7659.0,3729.0,687.0,3598.0,1118055,11545640,15384,4353,0.0018995370505727194,440.0,0.0011143754432175058,216,0.0014017054082467002,2,0.0019079409536020891,0.0023762828295406197,0.00838718099340774
금천구,시흥1동,16252.0,7701.0,1245.0,3922.0,1118057,11545670,33052,8903,0.0038850398256946752,785.0,0.0019881470975585047,117,0.0007592570961336292,2,0.003940212733625554,0.004306364079735185,0.009142446874970862
금천구,시흥2동,8220.0,2207.0,963.0,352.0,1118058,11545680,21415,5911,0.0025794081107133804,938.0,0.002375645831222774,209,0.001356279770016483,2,0.0011292104276212954,0.003330946673722878,0.0008205357725624027
금천구,시흥3동,4695.0,1600.0,299.0,389.0,1118059,11545690,10875,3437,0.001499818250130585,1039.0,0.0026314456488704284,267,0.0017326636296382822,2,0.0008186391863135808,0.0010342191645307793,0.0009067852713828825
금천구,시흥4동,9191.0,3531.0,923.0,1651.0,1118060,11545700,20468,6061,0.0026448642461569614,691.0,0.0017500759801438556,415,0.002693091409362873,2,0.0018066343542957836,0.0031925895948558838,0.0038485925014219513
금천구,시흥5동,9336.0,4261.0,1279.0,1369.0,1118061,11545710,19365,6037,0.002634391264485988,509.0,0.0012891297740857057,723,0.0046918194914924265,2,0.002180138483051355,0.004423967596772129,0.0031912314563577538
영등포구,영등포본동,10390.0,4979.0,893.0,4184.0,1119073,11560515,21192,5877,0.002564571386679502,1439.0,0.0036445142336136156,261,0.001693727368298096,0,0.002547502817909574,0.0030888217857056384,0.009753186569321287
영등포구,영등포동,21084.0,16182.0,1553.0,1139.0,1119074,11560535,28647,5106,0.002228126850499496,296.0,0.0007496707527099585,228,0.0014795779309270723,0,0.008279512070578978,0.005371713587011037,0.0026550859231493653
영등포구,여의동,10453.0,4609.0,681.0,1011.0,1119054,11560540,33378,8387,0.0036598707197687567,749.0,0.0018969709249316178,420,0.002725538293813028,0,0.0023581925060745584,0.002355529267710571,0.002356709278581219
영등포구,당산1동,11000.0,5961.0,480.0,791.0,1119055,11560550,20475,4838,0.002111178555173631,582.0,0.0014740147908013372,332,0.0021544731274902983,0,0.0030499426185095343,0.0016602849464039265,0.0018438744207297175
영등포구,당산2동,18792.0,9969.0,233.0,832.0,1119056,11560560,37241,6794,0.0029647265613579267,706.0,0.0017880660520717252,975,0.006327142467780243,0,0.005100633780225054,0.0008059299844002393,0.0019394481896929518
영등포구,도림동,9553.0,5074.0,658.0,4532.0,1119075,11560585,17896,4540,0.0019811390327590505,433.0,0.0010966467429845,445,0.0028877727160638036,0,0.002596109519596943,0.002275973947362049,0.010564398071740935
영등포구,문래동,13118.0,3964.0,242.0,469.0,1119076,11560605,32870,6600,0.002880069959517562,372.0,0.000942153783811164,255,0.0016547911069579098,0,0.002028178584091896,0.0008370603271453129,0.001093270674237974
영등포구,양평1동,9930.0,5381.0,243.0,527.0,1119061,11560610,17974,3288,0.0014347984889232946,210.0,0.0005318610069901732,191,0.0012394709859959248,0,0.0027531859134708615,0.0008405192541169878,0.0012284725913079154
영등포구,양평2동,10893.0,5045.0,237.0,401.0,1119062,11560620,22275,3856,0.001682659055136321,826.0,0.0020919866274946813,458,0.0029721346156342068,0,0.0025812716843450095,0.0008197656922869388,0.0009347580818111462
영등포구,신길1동,11411.0,7168.0,781.0,2976.0,1119063,11560630,17203,4554,0.001987248272067118,1426.0,0.003611589504609462,488,0.0031668159223351374,0,0.003667503554684842,0.0027014219648780553,0.006937256986209404
영등포구,신길3동,7612.0,3120.0,627.0,2272.0,1119065,11560650,16706,4476,0.0019532110816364557,692.0,0.0017526086516057137,459,0.002978623992524238,0,0.0015963464133114825,0.002168747211240129,0.0052961854410845995
영등포구,신길4동,5798.0,2445.0,556.0,1665.0,1119066,11560660,12284,3310,0.0014443987221216864,826.0,0.0020919866274946813,606,0.0039325623953587975,0,0.0012509830065854405,0.0019231633962512149,0.0038812274469215923
영등포구,신길5동,4665.0,1923.0,437.0,2247.0,1119067,11560670,10813,2940,0.0012829402546941867,678.0,0.0017171512511397022,64,0.0004153201209619852,0,0.0009839019720506348,0.001511551086621908,0.005237908752692383
영등포구,신길6동,9187.0,4304.0,413.0,1894.0,1119068,11560680,19112,4707,0.0020540135302195704,1058.0,0.00267956640664573,267,0.0017326636296382822,0,0.002202139411183532,0.001428536839301712,0.0044150419125942916
영등포구,신길7동,7849.0,2267.0,221.0,452.0,1119069,11560690,19966,3791,0.0016542947297774361,891.0,0.0022566102725154495,236,0.0015314929460473205,0,0.0011599093971080548,0.0007644228607401412,0.001053642526131267
영등포구,대림1동,7012.0,3234.0,488.0,5360.0,1119070,11560700,14678,4286,0.0018702999767412532,882.0,0.0022338162293587278,278,0.0018040467754286233,0,0.0016546744553363251,0.0016879563621773252,0.012494521991291132
영등포구,대림2동,6939.0,4077.0,413.0,12926.0,1119071,11560710,12183,3860,0.0016844045520814832,731.0,0.0018513828386181744,356,0.0023102181728510427,0,0.002085994976625293,0.001428536839301712,0.030131378966311413
영등포구,대림3동,10311.0,4261.0,693.0,7614.0,1119072,11560720,22528,6491,0.0028325051677618933,1247.0,0.003158241312936886,702,0.004555542576801776,0,0.002180138483051355,0.002397036391370669,0.017748748216733334
동작구,노량진1동,16357.0,8447.0,972.0,621.0,1120072,11590510,31838,8188,0.003573032246746939,1013.0,0.0025655961908621215,610,0.003958519902918922,2,0.00432190325424426,0.0033620770164679513,0.001447592939662648
동작구,노량진2동,6856.0,4695.0,694.0,1315.0,1120052,11590520,12603,3793,0.0016551674782500172,967.0,0.0024490933036166547,163,0.0010577684330750562,2,0.0024021943623389135,0.0024004953183423437,0.0030653538094305667
동작구,상도1동,22244.0,11214.0,935.0,2151.0,1120053,11590530,44410,10024,0.00437421534457637,890.0,0.002254077601053591,46,0.0002985113369414269,2,0.0057376373970753096,0.003234096718515982,0.005014126269266273
동작구,상도2동,12572.0,5154.0,372.0,570.0,1120054,11590540,29103,6407,0.002795849731913488,732.0,0.0018539155100800325,168,0.0010902153175252113,2,0.002637041478912622,0.001286720833463043,0.001328708495342527
동작구,상도3동,12123.0,5869.0,821.0,750.0,1120055,11590550,24678,6270,0.002736066461541684,251.0,0.00063570053692635,336,0.0021804306350504225,2,0.0030028708652965037,0.0028397790437450494,0.001748300651766483
동작구,상도4동,14144.0,6782.0,963.0,826.0,1120056,11590560,28737,7259,0.0031676405812330276,1171.0,0.0029657582818356804,507,0.003290114083245727,2,0.0034700068509866903,0.003330946673722878,0.0019254617844788199
동작구,흑석동,12706.0,4987.0,650.0,2552.0,1120071,11590605,31704,7949,0.0034687388042735,567.0,0.0014360247188734676,355,0.0023037287959610116,2,0.002551596013841142,0.0022483025315886505,0.0059488843510774195
동작구,사당1동,13615.0,8532.0,605.0,1023.0,1120063,11590620,22904,5429,0.00236907572882134,737.0,0.0018665788673893223,238,0.0015444716998273826,2,0.004365393461017169,0.0020926508178632825,0.002384682089009483
동작구,사당2동,12565.0,4508.0,464.0,834.0,1120073,11590630,26646,7320,0.0031942594096467506,1645.0,0.004166244554756357,114,0.0007397889654635362,2,0.002306515907438514,0.001604942114857129,0.0019441103247643291
동작구,사당3동,10500.0,3814.0,432.0,515.0,1120065,11590640,24709,6261,0.0027321390934150693,464.0,0.001175159558302097,800,0.005191501512024815,2,0.0019514311603749982,0.001494256451763534,0.0012004997808796516
동작구,사당4동,7265.0,3642.0,426.0,349.0,1120066,11590650,14280,3782,0.0016503673616508213,1413.0,0.0035786647756053083,7,4.5425638230217136e-05,2,0.0018634274478462882,0.0014735028899334848,0.0008135425699553367
동작구,사당5동,6691.0,2744.0,279.0,262.0,1120067,11590651,14580,3318,0.0014478897160120107,2119.0,0.005366730827677034,562,0.003647029812197433,2,0.001403966204527791,0.0009650406250972823,0.0006107396943504247
동작구,대방동,17044.0,7647.0,1095.0,809.0,1120068,11590660,38326,8091,0.003530703945826757,805.0,0.0020388005267956643,33,0.00021414943737102363,2,0.00391258366108747,0.0037875250339839575,0.001885833636372113
동작구,신대방1동,10409.0,4209.0,475.0,4065.0,1120069,11590670,23405,5427,0.002368202980348759,924.0,0.0023401884307567623,31,0.0002011706835909616,2,0.0021535327094961633,0.0016429903115455524,0.009475789532574337
동작구,신대방2동,10682.0,5033.0,456.0,553.0,1120070,11590680,19924,4312,0.0018816457068848071,751.0,0.0019020362678553338,35,0.00022712819115108568,2,0.0025751318904476575,0.0015772706990837303,0.0012890803472358201
관악구,보라매동,13096.0,7127.0,846.0,1018.0,1121052,11620525,24373,6289,0.0027443575720312043,711.0,0.001800729409381015,43,0.0002790432062713338,1,0.0036465259255355565,0.0029262522180369204,0.0023730267513310394
관악구,청림동,6425.0,2119.0,481.0,246.0,1121054,11620545,15247,3794,0.0016556038524863077,1156.0,0.0029277682099078106,12,7.787252268037223e-05,1,0.0010841852723740485,0.0016637438733756015,0.0005734426137794064
관악구,성현동,12263.0,4226.0,1204.0,525.0,1121079,11620565,29623,7436,0.0032448788210564534,921.0,0.0023325904163711882,353,0.00229075004218095,1,0.002162230750850745,0.004164548073896516,0.001223810456236538
관악구,행운동,18196.0,12152.0,842.0,935.0,1121057,11620575,29057,6047,0.002638755006848894,934.0,0.002365515145375342,656,0.004257031239860348,1,0.0062175646200516455,0.0029124165101502212,0.002179548145868882
관악구,낙성대동,11871.0,8834.0,367.0,2051.0,1121058,11620585,16891,2721,0.0011873742969465586,826.0,0.0020919866274946813,156,0.001012342794844839,1,0.004519911607433858,0.0012694261986046689,0.0047810195156974085
관악구,청룡동,24210.0,17689.0,978.0,2077.0,1121080,11620595,35353,6276,0.002738684706959427,861.0,0.0021806301286597103,177,0.0011486197095354905,1,0.009050567854188082,0.0033828305782980005,0.004841627271625314
관악구,은천동,16073.0,7603.0,1255.0,1069.0,1121078,11620605,33454,8161,0.0035612501423670944,532.0,0.0013473812177084389,165,0.0010707471868551181,1,0.0038900710834638467,0.004340953349451933,0.0024919111956511605
관악구,중앙동,10146.0,7209.0,488.0,752.0,1121061,11620615,15193,3267,0.0014256346299611933,527.0,0.001334717860399149,566,0.0036729873197575568,1,0.003688481183834127,0.0016879563621773252,0.0017529627868378603
관악구,인헌동,14745.0,8880.0,579.0,610.0,1121062,11620625,25873,5538,0.002416640520577009,759.0,0.0019222976395501976,497,0.0032252203143454164,1,0.004543447484040373,0.0020027187165997363,0.0014219511967700727
관악구,남현동,9856.0,5579.0,300.0,434.0,1121063,11620630,18162,4044,0.0017646974115589425,477.0,0.0012080842873062507,573,0.003718412957987774,1,0.002854492512777167,0.001037678091502454,0.0010116833104888716
관악구,서원동,14764.0,10113.0,691.0,1253.0,1121064,11620645,22537,4701,0.002051395284801827,715.0,0.001810860095228447,37,0.0002401069449311477,1,0.005174311306993276,0.0023901185374273193,0.002920827622217871
관악구,신원동,11311.0,7523.0,896.0,1890.0,1121065,11620655,18065,4429,0.0019327014925308004,615.0,0.0015575929490426502,807,0.005236927150255032,1,0.0038491391241481676,0.0030991985666206628,0.004405717642451537
관악구,서림동,14986.0,10252.0,938.0,1054.0,1121066,11620665,23350,4979,0.002172707322490597,755.0,0.0019121669537027657,518,0.003361497229036068,1,0.005245430586304269,0.0032444734994310064,0.0024569451826158308
관악구,신사동,14421.0,9808.0,930.0,4872.0,1121068,11620685,22627,4915,0.0021447793713680026,1067.0,0.002702360449802452,756,0.004905968928863451,1,0.00501825821210225,0.0032168020836576077,0.011356961033875073
관악구,신림동,18890.0,16087.0,750.0,1242.0,1121069,11620695,21868,2732,0.0011921744135457546,1074.0,0.0027200891500354573,251,0.0016288335993977858,1,0.008230905368891608,0.0025941952287561352,0.002895185879325296
관악구,난향동,6198.0,1980.0,481.0,335.0,1121071,11620715,15462,3875,0.0016909501656258415,572.0,0.0014486880761827576,422,0.0027385170475930903,1,0.0010130659930630561,0.0016637438733756015,0.0007809076244556958
관악구,조원동,11881.0,7721.0,596.0,3058.0,1121072,11620725,17239,3973,0.0017337148407823143,599.0,0.0015170702056529228,135,0.0008760658801541876,1,0.003950445723454473,0.002061520475118209,0.007128404524135873
관악구,대학동,16977.0,13078.0,1211.0,1177.0,1121073,11620735,23635,4285,0.0018698636025049626,393.0,0.0009953398845101813,766,0.00497086269776376,1,0.00669135204913063,0.00418876056269824,0.002743666489505534
관악구,삼성동,9853.0,4205.0,1262.0,431.0,1121082,11620745,22847,7950,0.003469175178509791,489.0,0.0012384763448485463,149,0.0009669171566146219,1,0.0021514861115303793,0.004365165838253657,0.0010046901078818056
관악구,미성동,14430.0,6387.0,944.0,1354.0,1121083,11620765,30847,8355,0.003645906744207459,490.0,0.0012410090163104041,344,0.0022323456501706705,1,0.0032679053018655254,0.0032652270612610556,0.003156265443322424
관악구,난곡동,13031.0,5939.0,1527.0,1084.0,1121081,11620775,27097,7714,0.003366190858745223,466.0,0.001180224901225813,1142,0.007410868408415424,1,0.0030386863296977228,0.005281781485747491,0.0025268772086864903
서초구,서초1동,9466.0,4284.0,285.0,435.0,1122051,11650510,20763,4295,0.001874227344867868,468.0,0.001185290244149529,783,0.005081182104894288,0,0.0021919064213546126,0.0009857941869273314,0.0010140143780245602
서초구,서초2동,11675.0,4766.0,108.0,706.0,1122052,11650520,22222,3877,0.0016918229140984226,530.0,0.001342315874784723,63,0.0004088307440719542,0,0.002438521476231579,0.0003735641129408835,0.0016457336801961827
서초구,서초3동,15209.0,7157.0,277.0,733.0,1122053,11650530,32376,6880,0.0030022547456789134,378.0,0.0009573498125823118,588,0.0038157536113382394,0,0.003661875410278936,0.0009581227711539326,0.001708672503659776
서초구,서초4동,10652.0,2239.0,65.0,629.0,1122054,11650531,31110,5840,0.002548425539936752,236.0,0.0005977104649984804,208,0.001349790393126452,0,0.001145583211347567,0.00022483025315886505,0.001466241479948157
서초구,잠원동,10485.0,3450.0,218.0,501.0,1122055,11650540,27233,4929,0.00215088861067607,323.0,0.0008180528821801235,140,0.0009085127646043427,0,0.0017651907454886585,0.0007540460798251166,0.0011678648353800106
서초구,반포본동,137.0,68.0,3.0,61.0,1122056,11650550,10469,2364,0.001031588694590836,822.0,0.0020818559416472494,244,0.0015834079611675687,0,3.4792165418327183e-05,1.0376780915024542e-05,0.00014219511967700728
서초구,반포1동,14774.0,6201.0,379.0,833.0,1122057,11650560,32928,5497,0.0023987491768890966,496.0,0.001256205045081552,220,0.0014276629158068242,0,0.0031727384964565716,0.001310933322264767,0.0019417792572286403
서초구,반포2동,4985.0,617.0,7.0,456.0,1122058,11650570,15776,2661,0.0011611918427691262,639.0,0.0016183770641272413,367,0.0023816013186413842,0,0.0003156877362221746,2.4212488801723928e-05,0.0010629667962740216
서초구,반포3동,7855.0,1310.0,28.0,225.0,1122059,11650580,22321,4262,0.0018598269950702803,345.0,0.0008737716543409989,305,0.001979259951459461,0,0.0006702608337942443,9.684995520689571e-05,0.0005244901955299448
서초구,반포4동,7081.0,1778.0,72.0,1032.0,1122060,11650581,19065,4094,0.0017865161233734696,779.0,0.001972951068787357,113,0.0007332995885735051,0,0.0009097127957909667,0.000249042741960589,0.0024056616968306807
서초구,방배본동,7930.0,2310.0,242.0,466.0,1122061,11650590,20837,4323,0.0018864458234840033,1101.0,0.0027884712795056225,349,0.0022647925346208258,0,0.0011819103252402323,0.0008370603271453129,0.001086277471630908
서초구,방배1동,7495.0,2958.0,246.0,341.0,1122062,11650600,17007,4030,0.001758588172250875,1229.0,0.0031126532266234426,340,0.0022063881426105467,0,0.0015134591956972325,0.0008508960350320124,0.0007948940296698276
서초구,방배2동,8005.0,2887.0,386.0,330.0,1122063,11650610,19787,5140,0.002242963574533374,2294.0,0.005809948333502178,249,0.0016158548456177237,0,0.0014771320818045674,0.001335145811066491,0.0007692522867772526
서초구,방배3동,6383.0,1382.0,106.0,270.0,1122064,11650620,19279,5138,0.002242090826060793,1645.0,0.004166244554756357,264,0.001713195498968189,0,0.0007070995971783554,0.0003666462589975338,0.0006293882346359339
서초구,방배4동,9600.0,3365.0,253.0,559.0,1122065,11650621,23531,4840,0.002112051303646212,1234.0,0.0031253165839327324,227,0.0014730885540370413,0,0.0017217005387157496,0.0008751085238337362,0.001303066752449952
서초구,양재1동,17837.0,6231.0,1428.0,860.0,1122066,11650651,43690,10046,0.004383815577774762,1705.0,0.004318204842467835,128,0.0008306402419239704,0,0.003188087981199951,0.0049393477155516815,0.0020047180806922337
서초구,양재2동,10952.0,5555.0,504.0,433.0,1122067,11650652,22181,4437,0.0019361924864211247,1482.0,0.0037534191064735084,149,0.0009669171566146219,0,0.0028422129249824632,0.001743299193724123,0.0010093522429531828
서초구,내곡동,7228.0,2250.0,453.0,269.0,1122068,11650660,17832,4585,0.0020007758733921245,484.0,0.0012258129875392565,114,0.0007397889654635362,0,0.001151211355753473,0.0015668939181687058,0.0006270571671002452
강남구,신사동,6878.0,2669.0,179.0,503.0,1123051,11680510,16185,3903,0.0017031686442419765,1227.0,0.0031075878836997264,72,0.0004672351360822334,0,0.0013655924926693418,0.0006191479279297976,0.001172526970451388
강남구,논현1동,13683.0,9376.0,651.0,1054.0,1123052,11680521,22563,4182,0.001824917056167037,1002.0,0.0025377368047816836,187,0.0012135134784358006,0,0.0047972256317975834,0.0022517614585603253,0.0024569451826158308
강남구,논현2동,11141.0,6276.0,353.0,676.0,1123053,11680531,21399,4378,0.0019104464064799828,2169.0,0.005493364400769932,245,0.0015898973380575998,0,0.0032111122083150205,0.001221001221001221,0.0015758016541255232
강남구,압구정동,10053.0,2704.0,132.0,621.0,1123077,11680545,26620,6743,0.002942471475307109,1146.0,0.002902441495289231,67,0.00043478825163207826,0,0.0013835002248699514,0.00045657836026107983,0.001447592939662648
강남구,청담동,11063.0,4388.0,164.0,686.0,1123078,11680565,26379,5451,0.002378675962019732,896.0,0.0022692736298247393,361,0.002342665057301198,0,0.0022451179684649953,0.0005672640233546749,0.0015991123294824099
강남구,삼성1동,5350.0,1988.0,110.0,475.0,1123058,11680580,13105,3034,0.0013239594329054975,1327.0,0.003360855029885523,93,0.0006035120507728848,0,0.001017159188994624,0.00038048196688423316,0.0011072570794521059
강남구,삼성2동,13682.0,5810.0,344.0,652.0,1123059,11680590,29529,4751,0.002073213996616354,719.0,0.0018209907810758789,136,0.0008825552570442186,0,0.0029726835453011903,0.0011898708782561475,0.0015198560332689958
강남구,대치1동,7207.0,576.0,12.0,212.0,1123060,11680600,24444,3477,0.0015172732195822066,1957.0,0.004956438050856043,256,0.0016612804838479409,0,0.0002947101070728891,4.150712366009817e-05,0.0004941863175659926
강남구,대치2동,12951.0,2578.0,118.0,387.0,1123079,11680610,36518,7218,0.003149749237545116,179.0,0.00045334819167257626,90,0.0005840439201027917,0,0.001319032388947757,0.00040815338265763195,0.0009021231363115052
강남구,대치4동,9912.0,5404.0,468.0,521.0,1123063,11680630,19997,3005,0.0013113045800530719,360.0,0.0009117617262688684,135,0.0008760658801541876,0,0.0027649538517741192,0.0016187778227438284,0.0012144861860937835
강남구,역삼1동,23700.0,17533.0,870.0,1547.0,1123064,11680640,35495,5391,0.0023524935078422997,337.0,0.0008535102826461352,56,0.0003634051058417371,0,0.008970750533522507,0.003009266465357117,0.0036061614777103323
강남구,역삼2동,15807.0,6596.0,452.0,675.0,1123065,11680650,36210,5019,0.002190162291942219,316.0,0.0008003241819471178,59,0.00038287323651183013,0,0.0033748400455777365,0.0015634349911970308,0.0015734705865898346
강남구,도곡1동,8425.0,2701.0,132.0,319.0,1123066,11680655,21790,4391,0.0019161192715517598,295.0,0.0007471380812481005,64,0.0004153201209619852,0,0.0013819652763956136,0.00045657836026107983,0.0007436105438846774
강남구,도곡2동,11498.0,2146.0,62.0,561.0,1123067,11680656,33503,6706,0.0029263256285643594,112.0,0.0002836592037280924,108,0.0007008527041233501,0,0.00109799980864309,0.00021445347224384052,0.0013077288875213292
강남구,개포1동,2632.0,686.0,125.0,87.0,1123068,11680660,6479,2202,0.0009608960683117685,286.0,0.0007243440380913788,351,0.002277771288400888,0,0.00035099155113194774,0.0004323658714593559,0.00020280287560491204
강남구,개포2동,10094.0,1705.0,133.0,267.0,1123080,11680670,21879,4925,0.002149143113730908,443.0,0.0011219734576030796,90,0.0005840439201027917,0,0.0008723623829154095,0.00046003728723275467,0.0006223950320288679
강남구,개포4동,10034.0,3581.0,492.0,375.0,1123071,11680690,23757,4895,0.002136051886642192,340.0,0.0008611082970317091,140,0.0009085127646043427,0,0.001832216828868083,0.0017017920700640248,0.0008741503258832415
강남구,세곡동,18054.0,6333.0,1296.0,529.0,1123076,11680700,43782,9288,0.004053043906666533,391.0,0.0009902745415864653,72,0.0004672351360822334,0,0.003240276229327442,0.004482769355290602,0.0012331347263792927
강남구,일원본동,8029.0,1483.0,83.0,160.0,1123072,11680720,23564,4569,0.001993793885611476,270.0,0.0006838212947016512,268,0.001739153006528313,0,0.0007587761958144001,0.0002870909386490123,0.00037297080571018306
강남구,일원1동,7435.0,3466.0,1203.0,306.0,1123073,11680730,15365,4614,0.0020134307262445503,320.0,0.0008104548677945497,668,0.004334903762540721,0,0.0017733771373517942,0.004161089146924841,0.0007133066659207251
강남구,일원2동,10453.0,4609.0,681.0,1011.0,1123074,11680740,17864,4665,0.002035685812295368,488.0,0.0012359436733866882,761,0.0049384158133136055,0,0.0023581925060745584,0.002355529267710571,0.002356709278581219
강남구,수서동,7736.0,3755.0,2580.0,222.0,1123075,11680750,14948,6271,0.0027365028357779746,336.0,0.0008509776111842772,796,0.005165544004464691,0,0.0019212438403796849,0.008924031586921106,0.000517496992922879
송파구,풍납1동,5827.0,2406.0,418.0,1296.0,1124051,11710510,13337,4186,0.0018266625531121992,480.0,0.0012156823016918246,548,0.0035561785357369987,0,0.001231028676419047,0.001445831474160086,0.0030210635262524826
송파구,풍납2동,10855.0,4306.0,426.0,380.0,1124052,11710520,25157,5618,0.0024515504594802523,538.0,0.0013625772464795868,618,0.00401043491803917,0,0.002203162710166424,0.0014735028899334848,0.0008858056635616847
송파구,거여1동,5582.0,2189.0,425.0,190.0,1124053,11710531,12690,3462,0.0015107276060378485,576.0,0.0014588187620301893,663,0.004302456878090566,0,0.0011200007367752677,0.00147004396296181,0.00044290283178084235
